Datetime,Close,High,Low,Open,Volume
2025-05-08 15:10:00+00:00,196.8300018310547,197.02000427246094,196.72999572753906,196.94000244140625,277158
2025-05-08 15:15:00+00:00,196.76600646972656,196.90499877929688,196.61000061035156,196.80999755859375,279744
2025-05-08 15:20:00+00:00,197.35499572753906,197.38999938964844,196.75999450683594,196.77999877929688,711605
2025-05-08 15:25:00+00:00,197.5399932861328,197.8300018310547,197.17999267578125,197.33999633789062,722620
2025-05-08 15:30:00+00:00,197.9600067138672,198.05999755859375,197.30999755859375,197.52999877929688,715664
2025-05-08 15:35:00+00:00,198.31719970703125,198.31719970703125,197.89999389648438,198.02999877929688,563742
2025-05-08 15:40:00+00:00,198.98989868164062,199.32000732421875,198.32000732421875,198.33999633789062,1027214
2025-05-08 15:45:00+00:00,199.6699981689453,199.75,199.02000427246094,199.02000427246094,719837
2025-05-08 15:50:00+00:00,199.50999450683594,199.75,199.32310485839844,199.6699981689453,603091
2025-05-08 15:55:00+00:00,199.33999633789062,199.58999633789062,199.22999572753906,199.51109313964844,453358
2025-05-08 16:00:00+00:00,199.7899932861328,199.8000030517578,199.28590393066406,199.33999633789062,435134
2025-05-08 16:05:00+00:00,199.89500427246094,199.89999389648438,199.63999938964844,199.77999877929688,457214
2025-05-08 16:10:00+00:00,199.9080047607422,200.0399932861328,199.69500732421875,199.88999938964844,719114
2025-05-08 16:15:00+00:00,199.8300018310547,200.0498046875,199.72999572753906,199.9199981689453,330366
2025-05-08 16:20:00+00:00,199.52999877929688,199.94000244140625,199.4600067138672,199.81900024414062,386262
2025-05-08 16:25:00+00:00,199.24000549316406,199.61000061035156,199.22999572753906,199.52000427246094,287879
2025-05-08 16:30:00+00:00,199.57879638671875,199.72999572753906,199.01010131835938,199.23570251464844,332693
2025-05-08 16:35:00+00:00,199.63999938964844,199.69000244140625,199.50999450683594,199.5500030517578,181019
2025-05-08 16:40:00+00:00,199.8300018310547,199.94020080566406,199.6291961669922,199.63999938964844,289951
2025-05-08 16:45:00+00:00,199.9199981689453,199.97000122070312,199.6999969482422,199.80999755859375,256972
2025-05-08 16:50:00+00:00,199.6909942626953,199.99000549316406,199.68499755859375,199.92999267578125,294774
2025-05-08 16:55:00+00:00,199.69500732421875,199.82000732421875,199.50999450683594,199.6699981689453,252268
2025-05-08 17:00:00+00:00,199.68499755859375,199.85000610351562,199.5500030517578,199.72000122070312,225652
2025-05-08 17:05:00+00:00,199.60499572753906,199.77499389648438,199.49000549316406,199.6761932373047,208735
2025-05-08 17:10:00+00:00,199.531494140625,199.6300048828125,199.4031982421875,199.6053009033203,240211
2025-05-08 17:15:00+00:00,199.35000610351562,199.5749969482422,199.35000610351562,199.52999877929688,199725
2025-05-08 17:20:00+00:00,199.4799041748047,199.4799041748047,199.0500030517578,199.35000610351562,400383
2025-05-08 17:25:00+00:00,199.13999938964844,199.47000122070312,199.05999755859375,199.47000122070312,210758
2025-05-08 17:30:00+00:00,198.88999938964844,199.21200561523438,198.85000610351562,199.13999938964844,304334
2025-05-08 17:35:00+00:00,198.75999450683594,198.93499755859375,198.64999389648438,198.89500427246094,281148
2025-05-08 17:40:00+00:00,198.88999938964844,198.89999389648438,198.6199951171875,198.7550048828125,220686
2025-05-08 17:45:00+00:00,198.76499938964844,198.92999267578125,198.60870361328125,198.89019775390625,220333
2025-05-08 17:50:00+00:00,198.78500366210938,198.8000030517578,198.57000732421875,198.75999450683594,209705
2025-05-08 17:55:00+00:00,198.32130432128906,198.78500366210938,198.3032989501953,198.77999877929688,314077
2025-05-08 18:00:00+00:00,198.10000610351562,198.41000366210938,198.08999633789062,198.3300018310547,320681
2025-05-08 18:05:00+00:00,198.389892578125,198.4199981689453,198.110107421875,198.1199951171875,221228
2025-05-08 18:10:00+00:00,198.32000732421875,198.44000244140625,198.1501007080078,198.3800048828125,316737
2025-05-08 18:15:00+00:00,198.55999755859375,198.6649932861328,198.28619384765625,198.30999755859375,322550
2025-05-08 18:20:00+00:00,198.5,198.64999389648438,198.3000030517578,198.5653076171875,339971
2025-05-08 18:25:00+00:00,198.63999938964844,198.63999938964844,198.3699951171875,198.50999450683594,236497
2025-05-08 18:30:00+00:00,199.0626983642578,199.0800018310547,198.6352996826172,198.63999938964844,455499
2025-05-08 18:35:00+00:00,198.99110412597656,199.25929260253906,198.94960021972656,199.07000732421875,347753
2025-05-08 18:40:00+00:00,198.97999572753906,199.0800018310547,198.92999267578125,199.0,189734
2025-05-08 18:45:00+00:00,198.9499969482422,199.0299072265625,198.8300018310547,198.9866943359375,202562
2025-05-08 18:50:00+00:00,198.80999755859375,198.97000122070312,198.57000732421875,198.9499969482422,243992
2025-05-08 18:55:00+00:00,198.6199951171875,198.85980224609375,198.60000610351562,198.80999755859375,200026
2025-05-08 19:00:00+00:00,198.80999755859375,198.88999938964844,198.4499969482422,198.6199951171875,228965
2025-05-08 19:05:00+00:00,198.69000244140625,198.83999633789062,198.5800018310547,198.7899932861328,233351
2025-05-08 19:10:00+00:00,198.78599548339844,198.8800048828125,198.67999267578125,198.7100067138672,235835
2025-05-08 19:15:00+00:00,199.06959533691406,199.06959533691406,198.72000122070312,198.7949981689453,267810
2025-05-08 19:20:00+00:00,199.26010131835938,199.52000427246094,199.02999877929688,199.0500030517578,482905
